candle_begin_time,open,high,low,close,volume
2020-12-30,26618.8,28585.0,26241.9,28165.8,13391.15176578
2020-12-31,28165.8,29309.0,27885.0,28780.7,17994.7308927
2021-01-01,28780.0,29629.0,28320.0,29185.7,17525.9378863
2021-01-02,29185.7,31817.6,28636.0,31701.1,21300.13870046
2021-01-03,31707.2,34786.4,30414.9,33517.4,19720.68651353
2021-01-04,33514.6,33865.6,27600.0,31738.9,24097.81521644
2021-01-05,31737.1,32839.5,29880.0,32100.0,15756.44649381
2021-01-06,32093.1,35808.4,31770.0,34559.3,25062.78495686
2021-01-07,34552.5,38963.4,34271.1,38959.1,24946.95826383
2021-01-08,38963.5,41950.0,36518.0,40812.6,34286.43243929
2021-01-09,40822.2,41625.2,38638.4,40529.0,19794.75653801
2021-01-10,40522.7,41350.0,38500.0,39671.0,20905.93428099
2021-01-11,39671.1,39763.2,31065.4,31577.0,43906.49335502
2021-01-12,31581.1,36627.1,30416.8,33826.4,39286.53509336
2021-01-13,33830.9,35547.8,32376.1,34669.7,31037.82616678
2021-01-14,34668.2,40140.3,34380.2,39534.1,23392.39941355
2021-01-15,39540.3,40018.0,35243.6,35629.7,17480.07030216
2021-01-16,35635.8,37949.1,34410.1,37463.5,23152.03535839
2021-01-17,37470.4,37743.7,33853.3,35735.0,20396.2170786
2021-01-18,35733.1,37489.5,34779.1,36418.4,13999.15254972
2021-01-19,36414.5,37545.1,35400.3,37327.9,13690.96907794
2021-01-20,37327.8,37867.7,33988.8,34186.8,26957.00677593
2021-01-21,34190.5,35659.9,31040.0,31390.0,23799.91589427
2021-01-22,31389.9,32751.7,28842.2,32464.5,38067.75931707
2021-01-23,32467.5,33815.9,31401.1,31883.1,15545.94400814
2021-01-24,31883.3,33093.6,31619.0,31953.6,9988.56855136
2021-01-25,31956.3,34869.4,30918.4,34450.5,13969.16570698
2021-01-26,34458.8,34609.0,30808.3,31744.2,14491.15026842
2021-01-27,31744.1,32912.2,29230.5,30244.5,19979.55358239
2021-01-28,30244.5,32215.1,29492.0,31931.0,22504.27494226
2021-01-29,31936.0,38562.5,31644.7,37129.9,43625.77070585
2021-01-30,37131.8,37538.6,32829.1,34222.9,29020.74525038
2021-01-31,34214.2,34773.5,32500.0,32859.6,11460.7804402
2021-02-01,32862.2,34713.8,32170.2,33154.8,14655.3100645
2021-02-02,33154.9,35666.0,33141.0,34717.7,11768.62240185
2021-02-03,34716.3,36905.9,34567.9,36849.8,19331.625332
2021-02-04,36847.6,38732.4,36176.4,36571.6,23208.21595469
2021-02-05,36572.8,38300.0,36420.1,37974.4,16837.74325148
2021-02-06,37981.6,40860.0,37300.0,40849.7,17133.47837583
2021-02-07,40851.9,40950.0,37567.2,37924.8,14046.75420735
2021-02-08,37922.4,44625.0,37344.1,43698.4,22425.86698268
2021-02-09,43699.0,48137.3,42541.2,46779.9,18159.04738843
2021-02-10,46772.2,47495.3,43729.0,44348.7,15531.26527632
2021-02-11,44354.5,48386.0,43831.9,47956.9,12522.56585638
2021-02-12,47962.5,49000.0,46108.2,47026.8,11018.71944938
2021-02-13,47026.8,48132.0,46221.8,47086.0,15324.07742338
2021-02-14,47088.7,49705.1,46666.0,48543.2,8939.40385462
2021-02-15,48546.2,49291.0,45680.0,47951.2,10563.53003962
2021-02-16,47950.2,50654.0,47012.2,48957.0,10913.5370441
2021-02-17,48960.7,51678.3,47755.0,51150.3,11221.12455374
2021-02-18,51150.3,52617.9,50771.2,51571.5,14851.49857477
2021-02-19,51569.7,53890.0,50706.0,53866.7,7578.92285619
2021-02-20,53858.9,57586.6,53605.3,56131.4,21600.28934873
2021-02-21,56143.6,57827.5,53927.8,57321.3,7747.10562491
2021-02-22,57321.4,58318.0,47668.0,53231.9,19078.39520193
2021-02-23,53237.5,54982.1,44890.9,48618.8,35989.94001385
2021-02-24,48618.8,51351.9,45223.0,49821.0,24392.69307714
2021-02-25,49823.5,52000.0,48011.0,50839.1,11431.130078
2021-02-26,50839.2,51350.0,44108.2,47585.1,24957.57948353
2021-02-27,47579.8,48418.6,45064.6,46514.6,11949.24934439
2021-02-28,46528.0,47559.7,43173.3,43395.9,13032.51519407
2021-03-01,43392.6,49284.0,43001.0,49186.6,13247.07597745
